id_origin;origin;id_destination;destination;distance; duree
2489;300 RUE SAULNIER;191;CHATEAUNEUF & DU QUARTIER;48211;2132
191;CHATEAUNEUF & DU QUARTIER;2489;300 RUE SAULNIER;38766;2026
2489;300 RUE SAULNIER;192;RUE NAPLES;51916;2169
192;RUE NAPLES;2489;300 RUE SAULNIER;43120;2325
2489;300 RUE SAULNIER;193;PIE-IX  & BEAUBIEN;9878;965
193;PIE-IX  & BEAUBIEN;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;194;PIE IX OUEST & MASSON;9878;965
194;PIE IX OUEST & MASSON;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;195;PIE IX & ROSEMONT;9878;965
195;PIE IX & ROSEMONT;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;196;PE IX & BELAIR;1598017;54879
196;PE IX & BELAIR;2489;300 RUE SAULNIER;1606229;54870
2489;300 RUE SAULNIER;197;PE IX & LAURIER;1598017;54879
197;PE IX & LAURIER;2489;300 RUE SAULNIER;1606229;54870
2489;300 RUE SAULNIER;198;PE IX & ROSEMONT;1598017;54879
198;PE IX & ROSEMONT;2489;300 RUE SAULNIER;1606229;54870
2489;300 RUE SAULNIER;199;PE IX & DANDURAND;1598017;54879
199;PE IX & DANDURAND;2489;300 RUE SAULNIER;1606229;54870
2489;300 RUE SAULNIER;200;PIE IX & ST-JOSEPH;9878;965
200;PIE IX & ST-JOSEPH;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;201;ST-JOSEPH EST & PIE IX;13650;1460
201;ST-JOSEPH EST & PIE IX;2489;300 RUE SAULNIER;15952;1698
2489;300 RUE SAULNIER;202;BOUL PIE-IX & BOUL ROSEMONT;9878;965
202;BOUL PIE-IX & BOUL ROSEMONT;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;203;BOUL PIE IX & BOUL ROSEMONT;9878;965
203;BOUL PIE IX & BOUL ROSEMONT;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;204;BOUL PIE-IX & BEAUBIEN;9878;965
204;BOUL PIE-IX & BEAUBIEN;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;205;PIE-IX & MASSON;9878;965
205;PIE-IX & MASSON;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;206;D'HERELLE ET PIE IX;10671;1069
206;D'HERELLE ET PIE IX;2489;300 RUE SAULNIER;21367;1093
2489;300 RUE SAULNIER;207;PE IX & DANDURANT;1598017;54879
207;PE IX & DANDURANT;2489;300 RUE SAULNIER;1606229;54870
2489;300 RUE SAULNIER;208;PIE IX   ET DANDURAND;14319;1562
208;PIE IX   ET DANDURAND;2489;300 RUE SAULNIER;23682;1527
2489;300 RUE SAULNIER;209;PIE IX & BOULSAINT-JOSEPH EST;9878;965
209;PIE IX & BOULSAINT-JOSEPH EST;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;210;BBOUL PIE-IX & BOUL ROSEMONT;9878;965
210;BBOUL PIE-IX & BOUL ROSEMONT;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;211;BOUL PIE-IX & RUE BEAUBIEN E;9878;965
211;BOUL PIE-IX & RUE BEAUBIEN E;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;212;BOUL PIE-IX & BEAUBIEN EST;9878;965
212;BOUL PIE-IX & BEAUBIEN EST;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;213;165 CHAMBERY;14158;1060
213;165 CHAMBERY;2489;300 RUE SAULNIER;16351;1257
2489;300 RUE SAULNIER;214;2360 AVE DE LA SALLE;25208;1323
214;2360 AVE DE LA SALLE;2489;300 RUE SAULNIER;27923;1496
2489;300 RUE SAULNIER;215;167 RUE DE LA RAINETTE;80339;3463
215;167 RUE DE LA RAINETTE;2489;300 RUE SAULNIER;80597;3366
2489;300 RUE SAULNIER;216;169 RUE DE LA RAINETTE;74880;3204
216;169 RUE DE LA RAINETTE;2489;300 RUE SAULNIER;75138;3101
2489;300 RUE SAULNIER;217;167 DE LA RAINETTE;80339;3463
217;167 DE LA RAINETTE;2489;300 RUE SAULNIER;80597;3366
2489;300 RUE SAULNIER;218;169 DE LA RAINETTE;80339;3463
218;169 DE LA RAINETTE;2489;300 RUE SAULNIER;80597;3366
2489;300 RUE SAULNIER;219;3700 RUE STE-CATHERINE-EST;26177;1364
219;3700 RUE STE-CATHERINE-EST;2489;300 RUE SAULNIER;29142;1628
2489;300 RUE SAULNIER;220;119 70E AVENUE;77756;3181
220;119 70E AVENUE;2489;300 RUE SAULNIER;77713;3046
2489;300 RUE SAULNIER;221;605 DESLAURIERS;15609;954
221;605 DESLAURIERS;2489;300 RUE SAULNIER;14711;802
2489;300 RUE SAULNIER;222;6795 RUE MARCONI;13141;1440
222;6795 RUE MARCONI;2489;300 RUE SAULNIER;18535;1283
2489;300 RUE SAULNIER;223;1670  AVE LINCOLN;29063;1712
223;1670  AVE LINCOLN;2489;300 RUE SAULNIER;27504;1509
2489;300 RUE SAULNIER;224;1670 AVENUE LINCOLN;29063;1712
224;1670 AVENUE LINCOLN;2489;300 RUE SAULNIER;27504;1509
2489;300 RUE SAULNIER;225;88 RUE JEAN GUYON;24122;1175
225;88 RUE JEAN GUYON;2489;300 RUE SAULNIER;25847;1252
2489;300 RUE SAULNIER;226;CH. STE-MARIE & MORGAN;138674;5094
226;CH. STE-MARIE & MORGAN;2489;300 RUE SAULNIER;143580;5260
2489;300 RUE SAULNIER;227;164 CH GRANDE LIGNE;55972;2826
227;164 CH GRANDE LIGNE;2489;300 RUE SAULNIER;54369;2628
2489;300 RUE SAULNIER;228;242 MELVILLE;47001;2418
228;242 MELVILLE;2489;300 RUE SAULNIER;46218;2247
2489;300 RUE SAULNIER;229;SUMMERLY ET SIMPSON;27606;1409
229;SUMMERLY ET SIMPSON;2489;300 RUE SAULNIER;26051;1243
2489;300 RUE SAULNIER;230;DR PENFIELD & DU MUSEE;555257;21241
230;DR PENFIELD & DU MUSEE;2489;300 RUE SAULNIER;555892;21121
2489;300 RUE SAULNIER;231;54 11E AVENUE;23224;1455
231;54 11E AVENUE;2489;300 RUE SAULNIER;21811;1253
2489;300 RUE SAULNIER;232;8620 RUE JEAN-BRILLON;33496;1933
232;8620 RUE JEAN-BRILLON;2489;300 RUE SAULNIER;31880;1722
2489;300 RUE SAULNIER;233;EN FACE 353 JAMES SHAW;36506;1946
233;EN FACE 353 JAMES SHAW;2489;300 RUE SAULNIER;35040;1699
2489;300 RUE SAULNIER;234;BRUNSWICK ET SYRAH;30891;1524
234;BRUNSWICK ET SYRAH;2489;300 RUE SAULNIER;31547;1587
2489;300 RUE SAULNIER;235;2300 RUE TUPPER;29001;1702
235;2300 RUE TUPPER;2489;300 RUE SAULNIER;27325;1434
2489;300 RUE SAULNIER;236;73 MARIE MARTHE DAOUST;50834;2787
236;73 MARIE MARTHE DAOUST;2489;300 RUE SAULNIER;50599;2608
2489;300 RUE SAULNIER;237;129 DENISE PELLETIER;15419;905
237;129 DENISE PELLETIER;2489;300 RUE SAULNIER;15533;1179
2489;300 RUE SAULNIER;238;1449 TOURTERELLES JOB 915;61357;2742
238;1449 TOURTERELLES JOB 915;2489;300 RUE SAULNIER;61441;2598
2489;300 RUE SAULNIER;239;3700 MCTAVISH;30556;1978
239;3700 MCTAVISH;2489;300 RUE SAULNIER;22391;1767
2489;300 RUE SAULNIER;240;31 RUE CHRISTIE;40171;1930
240;31 RUE CHRISTIE;2489;300 RUE SAULNIER;40403;1855
2489;300 RUE SAULNIER;241;EN FACE 1285 LOUIS JOLIET;32591;1767
241;EN FACE 1285 LOUIS JOLIET;2489;300 RUE SAULNIER;30808;1517
2489;300 RUE SAULNIER;242;1540 SAUVE EST;7289;589
242;1540 SAUVE EST;2489;300 RUE SAULNIER;9797;889
2489;300 RUE SAULNIER;243;80 RUE TOE-BLAKE;48942;2408
243;80 RUE TOE-BLAKE;2489;300 RUE SAULNIER;51206;2222
2489;300 RUE SAULNIER;244;RUE PONT CHAMPLAIN;32878;1683
244;RUE PONT CHAMPLAIN;2489;300 RUE SAULNIER;37050;1743
2489;300 RUE SAULNIER;245;BOUL ROSEMONT & DE LORIMIER;13414;1412
245;BOUL ROSEMONT & DE LORIMIER;2489;300 RUE SAULNIER;22721;1422
2489;300 RUE SAULNIER;246;2 38E AVENUE;43618;2322
246;2 38E AVENUE;2489;300 RUE SAULNIER;43161;2071
2489;300 RUE SAULNIER;247;1040  GARDEN;20557;1187
247;1040  GARDEN;2489;300 RUE SAULNIER;22307;1349
2489;300 RUE SAULNIER;248;AV ALLARD & CH DU BORD DU LAC;31101;1533
248;AV ALLARD & CH DU BORD DU LAC;2489;300 RUE SAULNIER;30302;1404
2489;300 RUE SAULNIER;249;1040   GARDEN;20557;1187
249;1040   GARDEN;2489;300 RUE SAULNIER;22307;1349
2489;300 RUE SAULNIER;250;1309 CH. CANORA;17754;1098
250;1309 CH. CANORA;2489;300 RUE SAULNIER;17537;1086
2489;300 RUE SAULNIER;251;81 CREPIN;44842;2360
251;81 CREPIN;2489;300 RUE SAULNIER;43328;2201
2489;300 RUE SAULNIER;252;209 RTE 201;66183;2706
252;209 RTE 201;2489;300 RUE SAULNIER;66203;2575
2489;300 RUE SAULNIER;253;BOUL MONTCALM;48880;2034
253;BOUL MONTCALM;2489;300 RUE SAULNIER;43809;2038
2489;300 RUE SAULNIER;254;DE BELLECHASSE & CHABOT;291872;10400
254;DE BELLECHASSE & CHABOT;2489;300 RUE SAULNIER;294825;10602
2489;300 RUE SAULNIER;255;ROME & BOUL. ROME;44649;2038
255;ROME & BOUL. ROME;2489;300 RUE SAULNIER;37622;1948
2489;300 RUE SAULNIER;256;1250 AVE. THERESE-LAVOIE-ROUX;20114;1416
256;1250 AVE. THERESE-LAVOIE-ROUX;2489;300 RUE SAULNIER;18427;1143
2489;300 RUE SAULNIER;257;9355 HENRI-BOURASSA EST;18925;1134
257;9355 HENRI-BOURASSA EST;2489;300 RUE SAULNIER;20715;1232
2489;300 RUE SAULNIER;258;10765 RUE LAJEUNESSE;7801;577
258;10765 RUE LAJEUNESSE;2489;300 RUE SAULNIER;6267;717
2489;300 RUE SAULNIER;259;52 LOWER MAPLE;59385;2730
259;52 LOWER MAPLE;2489;300 RUE SAULNIER;59724;2677
2489;300 RUE SAULNIER;260;100 ALEXIS-NIHON;21161;1270
260;100 ALEXIS-NIHON;2489;300 RUE SAULNIER;19493;1063
2489;300 RUE SAULNIER;261;6101 8E AVENUE;13058;1349
261;6101 8E AVENUE;2489;300 RUE SAULNIER;22540;1412
2489;300 RUE SAULNIER;263;3413 RENE LAENNEC;6754;550
263;3413 RENE LAENNEC;2489;300 RUE SAULNIER;4892;525
2489;300 RUE SAULNIER;264;2455 AV. LETOURNEAUX;24761;1260
264;2455 AV. LETOURNEAUX;2489;300 RUE SAULNIER;28203;1573
2489;300 RUE SAULNIER;265;COIN PHILIPPE GOULET ET IBERVILLE;40007;1672
265;COIN PHILIPPE GOULET ET IBERVILLE;2489;300 RUE SAULNIER;40216;1915
2489;300 RUE SAULNIER;266;175 PHILIPPE GOULET;40188;1721
266;175 PHILIPPE GOULET;2489;300 RUE SAULNIER;40396;1971
2489;300 RUE SAULNIER;267;COIN PHILIPPE ET IBERVILLE;36857;1626
267;COIN PHILIPPE ET IBERVILLE;2489;300 RUE SAULNIER;40038;1933
2489;300 RUE SAULNIER;268;AUT. 15 & BOUL. ILE DE SOEURS;11810;734
268;AUT. 15 & BOUL. ILE DE SOEURS;2489;300 RUE SAULNIER;9641;484
2489;300 RUE SAULNIER;269;GAETAN-LABERGE & MARC CANTIN;45407;2511
269;GAETAN-LABERGE & MARC CANTIN;2489;300 RUE SAULNIER;43888;2369
2489;300 RUE SAULNIER;270;20 400 CH. STE-MARIE;35921;1614
270;20 400 CH. STE-MARIE;2489;300 RUE SAULNIER;36312;1586
2489;300 RUE SAULNIER;271;12555 RUE CELTIS;24994;1676
271;12555 RUE CELTIS;2489;300 RUE SAULNIER;23285;1489
2489;300 RUE SAULNIER;272;22 CH. MISTRAL;17917;1291
272;22 CH. MISTRAL;2489;300 RUE SAULNIER;17243;1174
2489;300 RUE SAULNIER;273;6801 ROUTE TRANSCANADIENNE;28206;1563
273;6801 ROUTE TRANSCANADIENNE;2489;300 RUE SAULNIER;28526;1418
2489;300 RUE SAULNIER;274;135 BATHURST;37037;1766
274;135 BATHURST;2489;300 RUE SAULNIER;35535;1605
2489;300 RUE SAULNIER;275;2379 CH CHAMBLY;49387;2259
275;2379 CH CHAMBLY;2489;300 RUE SAULNIER;52486;2526
2489;300 RUE SAULNIER;276;231 RODOLPHE-BESNER;52503;2340
276;231 RODOLPHE-BESNER;2489;300 RUE SAULNIER;52108;2149
2489;300 RUE SAULNIER;277;RUE ALLEE DU GOLF;28260;1415
277;RUE ALLEE DU GOLF;2489;300 RUE SAULNIER;25244;1238
2489;300 RUE SAULNIER;278;0 ALFRED NOBEL ALEXANDER FLEMING MARI;18763;933
278;0 ALFRED NOBEL ALEXANDER FLEMING MARI;2489;300 RUE SAULNIER;17484;864
2489;300 RUE SAULNIER;279;850 BOUL ST-JOSEPH;30951;1686
279;850 BOUL ST-JOSEPH;2489;300 RUE SAULNIER;29240;1520
2489;300 RUE SAULNIER;280;BELLECHASSE & DE LA ROCHE;291872;10400
280;BELLECHASSE & DE LA ROCHE;2489;300 RUE SAULNIER;294825;10602
2489;300 RUE SAULNIER;281;BELLECHASSE & CHAMBORD;291872;10400
281;BELLECHASSE & CHAMBORD;2489;300 RUE SAULNIER;294825;10602
2489;300 RUE SAULNIER;282;DE BELLECHASSE & CHAMBORD;291872;10400
282;DE BELLECHASSE & CHAMBORD;2489;300 RUE SAULNIER;294825;10602
2489;300 RUE SAULNIER;283;2921 BOUL. DE LA GARE;50291;2243
283;2921 BOUL. DE LA GARE;2489;300 RUE SAULNIER;49753;2136
2489;300 RUE SAULNIER;284;1570 RUE PRINCIPALE;14330;847
284;1570 RUE PRINCIPALE;2489;300 RUE SAULNIER;13657;712
2489;300 RUE SAULNIER;285;7697 RUE BOURDEAU;31698;1920
285;7697 RUE BOURDEAU;2489;300 RUE SAULNIER;30366;1831
2489;300 RUE SAULNIER;286;RUE NAPLE;51916;2169
286;RUE NAPLE;2489;300 RUE SAULNIER;43120;2325
2489;300 RUE SAULNIER;287;4115 RUE DE L'EGLISE;30507;1825
287;4115 RUE DE L'EGLISE;2489;300 RUE SAULNIER;29571;1575
2489;300 RUE SAULNIER;288;RUE DE NAPLES;51916;2169
288;RUE DE NAPLES;2489;300 RUE SAULNIER;43120;2325
2489;300 RUE SAULNIER;289;977 NOTRE DAME;37044;1639
289;977 NOTRE DAME;2489;300 RUE SAULNIER;40027;1896
2489;300 RUE SAULNIER;290;1004 NOTRE DAME;37414;1665
290;1004 NOTRE DAME;2489;300 RUE SAULNIER;40397;1923
2489;300 RUE SAULNIER;291;8837 DUBE;33053;1901
291;8837 DUBE;2489;300 RUE SAULNIER;31454;1701
2489;300 RUE SAULNIER;292;2785 AV FRANCIS-HUGHES;4413;428
292;2785 AV FRANCIS-HUGHES;2489;300 RUE SAULNIER;4448;371
2489;300 RUE SAULNIER;293;865 ST-ANTOINE;32062;1821
293;865 ST-ANTOINE;2489;300 RUE SAULNIER;28188;1448
2489;300 RUE SAULNIER;294;8000 BOUL. LEDUC;45679;2005
294;8000 BOUL. LEDUC;2489;300 RUE SAULNIER;37462;1846
2489;300 RUE SAULNIER;295;531 ADOLPHE CHAPLEAU;10388;661
295;531 ADOLPHE CHAPLEAU;2489;300 RUE SAULNIER;12453;807
2489;300 RUE SAULNIER;296;6970 RUE DUMAS;29763;1840
296;6970 RUE DUMAS;2489;300 RUE SAULNIER;28422;1671
2489;300 RUE SAULNIER;297;1382 MICHELLE BOHEC;22991;1277
297;1382 MICHELLE BOHEC;2489;300 RUE SAULNIER;24701;1127
2489;300 RUE SAULNIER;298;2640  24E AVENUE;17040;1176
298;2640  24E AVENUE;2489;300 RUE SAULNIER;16334;1048
2489;300 RUE SAULNIER;299;2640 24E RUE;17040;1176
299;2640 24E RUE;2489;300 RUE SAULNIER;16334;1048
2489;300 RUE SAULNIER;300;288 PRINCIPALE;66928;2958
300;288 PRINCIPALE;2489;300 RUE SAULNIER;66657;2814
2489;300 RUE SAULNIER;301;SHERBROOKE E & AVE GASCON;20828;1085
301;SHERBROOKE E & AVE GASCON;2489;300 RUE SAULNIER;23999;1269
2489;300 RUE SAULNIER;302;5900 AVE PIERRE-DE-COUBERTIN;23445;1101
302;5900 AVE PIERRE-DE-COUBERTIN;2489;300 RUE SAULNIER;26492;1357
2489;300 RUE SAULNIER;303;68 LARAMEE;42477;2208
303;68 LARAMEE;2489;300 RUE SAULNIER;40911;2020
2489;300 RUE SAULNIER;305;6784 ANITA;35134;1906
305;6784 ANITA;2489;300 RUE SAULNIER;31485;1772
2489;300 RUE SAULNIER;306;2905 SUMMERSET;4588112;151223
306;2905 SUMMERSET;2489;300 RUE SAULNIER;4592268;151119
2489;300 RUE SAULNIER;307;580 CURE BOIVIN;13704;773
307;580 CURE BOIVIN;2489;300 RUE SAULNIER;14913;774
2489;300 RUE SAULNIER;308;2260 RUE MICHELIN;6489;516
308;2260 RUE MICHELIN;2489;300 RUE SAULNIER;6178;540
2489;300 RUE SAULNIER;309;RUE ALBERT & NICOLET;481174;17103
309;RUE ALBERT & NICOLET;2489;300 RUE SAULNIER;483818;17263
2489;300 RUE SAULNIER;310;459 LAVALLEE;94281;3696
310;459 LAVALLEE;2489;300 RUE SAULNIER;77288;3760
2489;300 RUE SAULNIER;311;HENRI-BOURASSA & HYMUS;7624;526
311;HENRI-BOURASSA & HYMUS;2489;300 RUE SAULNIER;6444;767
2489;300 RUE SAULNIER;312;580 CUR� BOIVIN;13704;773
312;580 CUR� BOIVIN;2489;300 RUE SAULNIER;14913;774
2489;300 RUE SAULNIER;313;22   63E AVENUE   OUEST;21946;1263
313;22   63E AVENUE   OUEST;2489;300 RUE SAULNIER;22364;1174
2489;300 RUE SAULNIER;314;JULES POITRAS & DEGUIRE;14180;869
314;JULES POITRAS & DEGUIRE;2489;300 RUE SAULNIER;14352;867
2489;300 RUE SAULNIER;315;51 RUE DE BRESOLE;31109;2012
315;51 RUE DE BRESOLE;2489;300 RUE SAULNIER;30537;1718
2489;300 RUE SAULNIER;316;KEVIN BARIBEAU;16434;1087
316;KEVIN BARIBEAU;2489;300 RUE SAULNIER;15372;929
2489;300 RUE SAULNIER;317;119 LABROSSE;26562;1399
317;119 LABROSSE;2489;300 RUE SAULNIER;26974;1432
2489;300 RUE SAULNIER;318;2755 CH CHAMBLY;32986;1950
318;2755 CH CHAMBLY;2489;300 RUE SAULNIER;36117;2127
2489;300 RUE SAULNIER;319;1162 CH DU LAC ST-LOUIS;49834;2657
319;1162 CH DU LAC ST-LOUIS;2489;300 RUE SAULNIER;48320;2488
2489;300 RUE SAULNIER;320;21050 CHEMIN STE-MARIE;36787;1693
320;21050 CHEMIN STE-MARIE;2489;300 RUE SAULNIER;37179;1667
2489;300 RUE SAULNIER;321;92-94 RAIMBEAU;44407;2284
321;92-94 RAIMBEAU;2489;300 RUE SAULNIER;44157;2100
2489;300 RUE SAULNIER;322;3605 MONTEE ST-HUBERT;42997;2056
322;3605 MONTEE ST-HUBERT;2489;300 RUE SAULNIER;44974;2231
2489;300 RUE SAULNIER;323;127 BELLEVUE;4331319;153008
323;127 BELLEVUE;2489;300 RUE SAULNIER;4331055;152739
2489;300 RUE SAULNIER;324;4 CARRE DENISE PELLETIER;15419;905
324;4 CARRE DENISE PELLETIER;2489;300 RUE SAULNIER;15533;1179
2489;300 RUE SAULNIER;325;1314 AVENUE DE LA GARE- PHASE 2;20513;822
325;1314 AVENUE DE LA GARE- PHASE 2;2489;300 RUE SAULNIER;23890;1168
2489;300 RUE SAULNIER;326;16711 TRANSCANADIENNE;173523;6583
326;16711 TRANSCANADIENNE;2489;300 RUE SAULNIER;173742;6484
2489;300 RUE SAULNIER;327;LES EXCAVATIONS G ALLARD INC;30544;1217
327;LES EXCAVATIONS G ALLARD INC;2489;300 RUE SAULNIER;33710;1453
2489;300 RUE SAULNIER;328;1601 RANG 1;64204;3221
328;1601 RANG 1;2489;300 RUE SAULNIER;62543;3048
2489;300 RUE SAULNIER;329;4010 JEANNE MANCE;17788;947
329;4010 JEANNE MANCE;2489;300 RUE SAULNIER;19765;1082
2489;300 RUE SAULNIER;330;ST-JACQUES & ST-PIERRE;4108443;137805
330;ST-JACQUES & ST-PIERRE;2489;300 RUE SAULNIER;4103393;137220
2489;300 RUE SAULNIER;331;224 ST-JACQUES;32453;1956
331;224 ST-JACQUES;2489;300 RUE SAULNIER;28953;1682
2489;300 RUE SAULNIER;333;RUE SHERBROOKE O & CLARK;25484;1662
333;RUE SHERBROOKE O & CLARK;2489;300 RUE SAULNIER;23970;1374
2489;300 RUE SAULNIER;334;3090 HECTOR LUSSIER;5192;382
334;3090 HECTOR LUSSIER;2489;300 RUE SAULNIER;7351;580
2489;300 RUE SAULNIER;335;AVENUE ELLENDALE;21673;1699
335;AVENUE ELLENDALE;2489;300 RUE SAULNIER;20564;1468
2489;300 RUE SAULNIER;336;3256 MACKAY;37692;1819
336;3256 MACKAY;2489;300 RUE SAULNIER;39844;1944
2489;300 RUE SAULNIER;337;3110 GERMAINE GUEVREMONT;5366;448
337;3110 GERMAINE GUEVREMONT;2489;300 RUE SAULNIER;6483;714
2489;300 RUE SAULNIER;338;140 FORTUNE;30183;1742
338;140 FORTUNE;2489;300 RUE SAULNIER;29503;1589
2489;300 RUE SAULNIER;339;1109 MARC-CANTIN&FERNAND SEGUIN;35643;2175
339;1109 MARC-CANTIN&FERNAND SEGUIN;2489;300 RUE SAULNIER;30314;1589
2489;300 RUE SAULNIER;340;AUT. 15 & BOUL. ILE DES SOEURS;11810;734
340;AUT. 15 & BOUL. ILE DES SOEURS;2489;300 RUE SAULNIER;9641;484
2489;300 RUE SAULNIER;342;49 RUE RENOIR;42126;2195
342;49 RUE RENOIR;2489;300 RUE SAULNIER;40406;2013
2489;300 RUE SAULNIER;343;800 CHEMIN ROUILLARD;53168;2304
343;800 CHEMIN ROUILLARD;2489;300 RUE SAULNIER;56674;2564
2489;300 RUE SAULNIER;344;1200 GARNIER;39865;2059
344;1200 GARNIER;2489;300 RUE SAULNIER;38215;1890
2489;300 RUE SAULNIER;345;2921 BOUL DE LA GARE;50291;2243
345;2921 BOUL DE LA GARE;2489;300 RUE SAULNIER;49753;2136
2489;300 RUE SAULNIER;346;3720 TASCHEREAU;38371;1891
346;3720 TASCHEREAU;2489;300 RUE SAULNIER;38158;2051
2489;300 RUE SAULNIER;347;PIE IX & 40E RUE;9878;965
347;PIE IX & 40E RUE;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;348;410 BOUL. STE-MARGUERITE;46050;2367
348;410 BOUL. STE-MARGUERITE;2489;300 RUE SAULNIER;44471;2164
2489;300 RUE SAULNIER;349;50 CHAMPETRE;24939;1302
349;50 CHAMPETRE;2489;300 RUE SAULNIER;27613;1565
2489;300 RUE SAULNIER;350;1999 RUE WILLIAM;29278;1868
350;1999 RUE WILLIAM;2489;300 RUE SAULNIER;28577;1652
2489;300 RUE SAULNIER;351;22 WILFRED WATSON;65043;3661
351;22 WILFRED WATSON;2489;300 RUE SAULNIER;66281;3434
2489;300 RUE SAULNIER;352;807 MARSHALL;4166;455
352;807 MARSHALL;2489;300 RUE SAULNIER;4874;434
2489;300 RUE SAULNIER;353;1290  AVE. DE LA GARE-PHASE 1;20513;822
353;1290  AVE. DE LA GARE-PHASE 1;2489;300 RUE SAULNIER;23890;1168
2489;300 RUE SAULNIER;354;5650 TRANSCANADIENNE;28709;1455
354;5650 TRANSCANADIENNE;2489;300 RUE SAULNIER;26513;1243
2489;300 RUE SAULNIER;355;JEANNE-MANCESHERBROOKEAV.DES PINS);16692;1982
355;JEANNE-MANCESHERBROOKEAV.DES PINS);2489;300 RUE SAULNIER;22383;1823
2489;300 RUE SAULNIER;356;RUE ST-GERMAIN & RUE ADAM;2609631;86971
356;RUE ST-GERMAIN & RUE ADAM;2489;300 RUE SAULNIER;2609483;87003
2489;300 RUE SAULNIER;357;11 RUE CLAUDE;39591;1933
357;11 RUE CLAUDE;2489;300 RUE SAULNIER;37943;1806
2489;300 RUE SAULNIER;358;22 CHEMIN MISTRAL;17917;1291
358;22 CHEMIN MISTRAL;2489;300 RUE SAULNIER;17243;1174
2489;300 RUE SAULNIER;359;70 RUE BELLECHASSE;13486;1453
359;70 RUE BELLECHASSE;2489;300 RUE SAULNIER;19554;1352
2489;300 RUE SAULNIER;360;400 DES ECORES;5339;411
360;400 DES ECORES;2489;300 RUE SAULNIER;5827;673
2489;300 RUE SAULNIER;361;1189 CANIAPISCAU;16661;837
361;1189 CANIAPISCAU;2489;300 RUE SAULNIER;18649;1007
2489;300 RUE SAULNIER;362;236 RUE PRINCIPALE;65586;2569
362;236 RUE PRINCIPALE;2489;300 RUE SAULNIER;61419;2625
2489;300 RUE SAULNIER;363;7735 RUE BOUVIER;31983;1955
363;7735 RUE BOUVIER;2489;300 RUE SAULNIER;32625;1841
2489;300 RUE SAULNIER;364;70 RUE DE BELLECHASSE;13486;1453
364;70 RUE DE BELLECHASSE;2489;300 RUE SAULNIER;19554;1352
2489;300 RUE SAULNIER;365;580 CHEVRIER;71516;3195
365;580 CHEVRIER;2489;300 RUE SAULNIER;74503;3072
2489;300 RUE SAULNIER;366;93 @ 99 MASTAI-BRAULT;66028;2862
366;93 @ 99 MASTAI-BRAULT;2489;300 RUE SAULNIER;65679;2715
2489;300 RUE SAULNIER;367;123 RANG CYR;75085;2913
367;123 RANG CYR;2489;300 RUE SAULNIER;69844;2929
2489;300 RUE SAULNIER;368;6893 SHERBROOKE EST;19987;1006
368;6893 SHERBROOKE EST;2489;300 RUE SAULNIER;23568;1261
2489;300 RUE SAULNIER;369;1330 BERTHIER;15439;1783
369;1330 BERTHIER;2489;300 RUE SAULNIER;18095;2108
2489;300 RUE SAULNIER;370;1330 RUE BERTHIER;15439;1783
370;1330 RUE BERTHIER;2489;300 RUE SAULNIER;18095;2108
2489;300 RUE SAULNIER;371;4500 HICKMORE;24900;1374
371;4500 HICKMORE;2489;300 RUE SAULNIER;23570;1120
2489;300 RUE SAULNIER;372;MARIE PIERRE AUBIN;22401;1073
372;MARIE PIERRE AUBIN;2489;300 RUE SAULNIER;24666;1244
2489;300 RUE SAULNIER;373;127 & 129 MASTAI-BRAULT;4667559;153599
373;127 & 129 MASTAI-BRAULT;2489;300 RUE SAULNIER;4671980;153626
2489;300 RUE SAULNIER;374;MAELA KROHN;27564;1489
374;MAELA KROHN;2489;300 RUE SAULNIER;29828;1661
2489;300 RUE SAULNIER;375;27 RUE DES CEDRES;47647;2207
375;27 RUE DES CEDRES;2489;300 RUE SAULNIER;50922;2481
2489;300 RUE SAULNIER;376;45 CHANOINE-GROULX;47448;2269
376;45 CHANOINE-GROULX;2489;300 RUE SAULNIER;47045;2089
2489;300 RUE SAULNIER;377;1669 RUE DE LA VISITATION;15720;1832
377;1669 RUE DE LA VISITATION;2489;300 RUE SAULNIER;31705;1691
2489;300 RUE SAULNIER;378;3055 RUE VIAU;24458;1235
378;3055 RUE VIAU;2489;300 RUE SAULNIER;28182;1525
2489;300 RUE SAULNIER;379;RUE SAINT-JACQUES & RUE PEEL;187641;6880
379;RUE SAINT-JACQUES & RUE PEEL;2489;300 RUE SAULNIER;186886;6733
2489;300 RUE SAULNIER;380;PEEL & OTTAWA;3594087;119297
